lon,lat,alt,ADF,ZOI
103.716805,30.313431,4625.0,0.02754073838209624,0
103.721062,30.310318,4525.0,0.026501088766050767,0
103.725937,30.308022,4475.0,0.028478741827083758,0
103.730865,30.306381,4450.0,0.03436455266810958,0
103.736465,30.304825,4425.0,0.07261294402637825,0
103.741699,30.303459,4425.0,0.14658081839076234,0
103.74691,30.30217,4425.0,0.19897564731024261,0
103.752457,30.300842,4425.0,0.17131861118054625,0
103.763565,30.298199,4425.0,0.2748279940248848,0
103.774216,30.295637,4425.0,1.295640484354501,1
103.779228,30.2948,4425.0,1.634532110764651,1
103.785416,30.294754,4425.0,1.6995453904662614,1
103.79113,30.29567,4375.0,1.4361921718860264,1
103.796738,30.297733,4325.0,1.4903964394708626,1
103.80098,30.30011,4275.0,1.9969152733855173,1
103.805939,30.303452,4225.0,2.3351178422798595,1
103.809868,30.306335,4175.0,1.988711610226594,1
103.814262,30.309696,4125.0,1.9978456262969686,1
103.818108,30.312698,4075.0,2.529166409746724,1
103.822578,30.316177,4025.0,3.0127505556559306,1
103.830605,30.322449,3925.0,4.458167258912555,1
103.838875,30.328876,3825.0,11.42663074465848,1
103.846924,30.335678,3725.0,22.180483548760783,1
103.850151,30.339386,3675.0,29.80797708876131,1
103.853218,30.343689,3625.0,36.256758318132746,1
103.855698,30.347763,3575.0,35.714137359674766,1
103.85791,30.351654,3525.0,33.460897066813104,1
103.860329,30.356323,3475.0,33.66916272431037,1
103.862648,30.361038,3450.0,38.23559581949929,1
103.864578,30.364908,3425.0,39.61951602103284,1
103.866722,30.369377,3425.0,37.45438715926345,1
103.868919,30.37394,3425.0,34.11173774762416,1
103.872986,30.382364,3425.0,37.82422278179336,1
103.877327,30.391582,3425.0,33.682510237050955,1
103.881226,30.400085,3450.0,28.208128495250197,1
103.885155,30.4086,3425.0,26.469103035639574,1
103.88871,30.416382,3400.0,22.272208146172073,1
103.892319,30.424076,3250.0,25.29981498965264,1
103.8955,30.430893,3100.0,22.816005862309712,1
103.898994,30.438446,2975.0,20.701227503287353,1
103.902321,30.445583,2825.0,20.631844452513864,1
103.905449,30.452286,2675.0,21.677185066472415,1
103.908585,30.459129,2525.0,14.480940492311687,1
103.911705,30.465775,2375.0,7.196135194625407,1
103.914558,30.471909,2250.0,7.890683157536004,1
103.91774,30.478775,2125.0,10.704892730768645,1
103.920883,30.485617,1975.0,7.6880811947701195,1
103.923904,30.492043,1825.0,5.576807326404634,1
103.927002,30.498734,1700.0,4.26661326557783,1
103.931488,30.508429,1500.0,2.8854282833346483,1
103.934166,30.51416,1375.0,3.283708454787719,1
103.941879,36.418079,21400.0,0.0039043831459770304,0
103.9757,36.300659,22075.0,0.31813017727739923,0
104.03363,36.066631,26075.0,1.3304724278783324,1
104.040466,35.946709,26600.0,0.9861533771260542,1
104.046898,35.825211,26575.0,0.07865916980190876,0
104.060219,35.56921,26600.0,1.5141618644681454,1
104.085899,35.058159,26600.0,1.0840705800266557e-05,0
104.092659,34.92149,26625.0,1.0423465451325906,1
104.099174,34.793144,26600.0,0.023751193155218422,0
104.105759,34.66671,26600.0,0.6424500401258368,1
104.112167,34.540924,26600.0,1.3628506160563853e-07,0
104.118607,34.412979,26600.0,0.03427061013667271,0
104.587151,32.740932,26600.0,16.014098201745984,1
104.603195,32.435623,26600.0,2.8953478034491744,1
104.606491,32.36684,26200.0,3.453594631601945,1
104.611984,32.272293,25050.0,11.427811833088473,1
104.615829,32.204498,24225.0,9.28744955898864,1
104.6194,32.139816,23375.0,8.2050433647338,1
104.622856,32.075703,22550.0,8.195183289224508,1
104.626266,32.010956,21675.0,7.332156306930458,1
104.629837,31.946869,20825.0,7.767440844066406,1
104.6334,31.882835,19975.0,6.011681135612321,1
104.636642,31.822998,19150.0,4.403398669642934,1
104.640411,31.755661,18450.0,1.351613382648178,1
104.644127,31.697021,17825.0,0.1585215078961285,0
104.647743,31.638624,17225.0,0.18886808444414402,0
104.651558,31.577408,16575.0,0.04958327175251558,0
104.65522,31.518723,15950.0,0.002916258741955347,0
104.658882,31.460999,15300.0,0.5152524983997059,0
104.658401,31.429649,14925.0,0.3482764816026198,0
104.657646,31.426071,14875.0,0.3145640873449388,0
104.656731,31.422363,14850.0,0.20444907139998236,0
104.655106,31.417267,14775.0,0.03357956269900744,0
104.653717,31.413803,14725.0,0.005375246232830688,0
104.652367,31.410782,14700.0,0.0017955413751386676,0
104.650269,31.406708,14650.0,0.0012388171494145035,0
104.648544,31.403824,14600.0,0.0011449972503064796,0
104.64637,31.400461,14550.0,0.0010986448771079299,0
104.643234,31.396318,14500.0,0.0009872387434171907,0
104.641037,31.393759,14475.0,0.0007688050866170746,0
104.637741,31.390221,14400.0,0.000597725779832097,0
104.635933,31.388405,14375.0,0.0004980091215417101,0
104.632065,31.38501,14325.0,0.0004087195973502141,0
104.628136,31.381897,14275.0,0.0002987457005275877,0
104.625053,31.379745,14225.0,0.00020177380535291585,0
104.621758,31.377605,14200.0,0.00011061003681421869,0
104.617203,31.374939,14150.0,0.00011936853353631291,0
104.61187,31.372019,14075.0,0.0001964060523448677,0
104.60939,31.370682,14050.0,0.0002092836282092457,0
104.604401,31.368015,14000.0,0.00022986988353374107,0
104.599625,31.365501,13950.0,0.0003165483875863433,0
104.595444,31.363314,13900.0,0.0006539892245260496,0
104.591995,31.361481,13875.0,0.0009074965361311467,0
104.589684,31.360245,13850.0,0.000996760434194402,0
104.584084,31.357269,13825.0,0.0009483411587369276,0
104.581001,31.355633,13825.0,0.0020056443363341034,0
104.529312,31.32811,13800.0,0.9538229031476176,1
104.475456,31.29982,13800.0,0.5054264442880085,0
104.416969,31.269012,13800.0,0.16786356603393401,0
104.343475,31.230173,13800.0,1.5330233048263806,1
104.292671,31.203461,13800.0,0.0511286457370302,0
104.235367,31.17296,13800.0,1.0295111638048524,1
104.186203,31.146881,13800.0,1.1221687091714738,1
104.135391,31.119892,13800.0,1.5040593304588132,1
104.077904,31.089111,13775.0,0.7346312283128732,1
104.063271,31.077995,13775.0,0.3935834213087262,0
104.057175,31.071478,13775.0,2.3644454486559146,1
104.052338,31.064589,13775.0,2.431494452252795,1
104.048935,31.058163,13800.0,0.9984937375514014,1
104.045029,31.050203,13825.0,0.6098492620176371,1
104.041679,31.043127,13825.0,0.22069868328631162,0
104.038322,31.036011,13825.0,0.05955362732696326,0
104.034981,31.029068,13825.0,0.007201860013548177,0
104.016022,30.989639,13800.0,0.2737275797436065,0
103.996635,30.948765,13475.0,0.3456267407798236,0
103.975037,30.903351,12700.0,0.035005169989361005,0
103.956947,30.865128,12100.0,0.005610455144262996,0
103.936157,30.820841,11375.0,1.5718076008241484,1
103.927597,30.802505,11075.0,0.7261647829923178,1
103.918961,30.784063,10775.0,0.4763511642607336,0
103.910469,30.765564,10450.0,0.00012537526743938346,0
103.901382,30.746683,10125.0,0.7715563889493043,1
103.892708,30.728481,9825.0,0.028352596788796775,0
103.883972,30.709394,9500.0,4.10073211279371e-07,0
103.875183,30.690353,9200.0,0.00011710747209907078,0
103.866631,30.672043,8900.0,0.2593983169173597,0
103.857849,30.653091,8625.0,0.15235419730607602,0
103.848969,30.63446,8525.0,0.00047986267992619847,0
103.840401,30.616608,8375.0,0.3160392306144567,0
103.831787,30.598274,7875.0,0.004630551592449432,0
103.82312,30.579163,7300.0,0.008952419576958987,0
103.814285,30.559891,6900.0,0.024105838023297365,0
103.805664,30.541809,6625.0,0.7332723882219574,1
103.797104,30.523315,6350.0,0.06237176239898569,0
103.788834,30.505356,5900.0,0.39620697331218757,0
103.780479,30.487293,5525.0,0.11714156388171595,0
103.772186,30.469463,5175.0,0.004526789563063766,0
103.763931,30.451904,4800.0,0.025691001505514965,0
103.758705,30.440598,4650.0,0.003664179699696579,0
103.75351,30.429195,4575.0,0.009837286426979659,0
103.748528,30.418167,4525.0,0.5911124506772282,1
103.743729,30.407455,4525.0,1.0218830572618907,1
103.741798,30.401688,4525.0,0.3945585763165899,0
103.74115,30.396149,4525.0,0.08297146778952949,0
103.741806,30.39093,4525.0,0.02344629413502831,0
103.743408,30.386307,4525.0,0.06843360494019128,0
103.746475,30.381527,4525.0,0.17199500116236316,0
103.750656,30.37743,4525.0,0.21888800935386643,0
103.755043,30.374176,4550.0,0.3251854880091905,0
103.759827,30.370958,4550.0,0.5324885987170906,0
103.764793,30.367722,4525.0,0.7440805165174752,1
103.769386,30.364676,4525.0,0.8370606220484176,1
103.774162,30.361555,4500.0,0.872680593031431,1
103.782455,30.356094,4525.0,0.8516135571730457,1
103.79174,30.349918,4525.0,1.944550739181164,1
103.800339,30.344238,4450.0,1.7840860302274653,1
103.804817,30.34177,4375.0,1.0525730048737767,1
103.810516,30.339798,4275.0,1.5522995642644377,1
103.815735,30.339111,4150.0,3.4863349840699693,1
103.820961,30.339432,4050.0,6.204635287187864,1
103.826843,30.341072,3925.0,7.547447883250107,1
103.831566,30.343493,3850.0,7.581427923212646,1
103.83596,30.346519,3775.0,7.2279187368142965,1
103.84008,30.349686,3675.0,6.481080308335447,1
103.8442,30.352989,3625.0,6.912573790934836,1
103.847672,30.355865,3575.0,8.838169217231886,1
103.851982,30.359482,3575.0,13.644353309374704,1
103.859909,30.366165,3550.0,30.971132239337205,1
103.86348,30.369656,3550.0,36.060362800260776,1
103.86689,30.374031,3525.0,35.07881778698534,1
103.869431,30.378021,3525.0,36.65152883645294,1
103.871941,30.382412,3525.0,39.70833991015207,1
103.874252,30.3866,3525.0,40.55614384948702,1
103.876884,30.391676,3525.0,35.89254485402744,1
103.879028,30.395958,3525.0,31.20601636098614,1
103.881279,30.400635,3525.0,29.164323598000816,1
103.885452,30.409271,3525.0,26.90160772124503,1
103.888916,30.416719,3500.0,22.69285564398928,1
103.893501,30.42659,3325.0,25.760737243562463,1
103.897385,30.434967,3150.0,21.09964527026444,1
103.901047,30.442703,3000.0,20.988207461998247,1
103.904404,30.449959,2800.0,22.362732190291297,1
103.907562,30.456848,2675.0,18.5323406908263,1
103.910339,30.4629,2575.0,10.158341542735698,1
103.913635,30.469835,2425.0,7.137719028366257,1
103.916176,30.475296,2300.0,10.01218480421854,1
103.919357,30.482254,2150.0,9.997341161122922,1
103.922318,30.488596,2000.0,6.531987670493895,1
103.925064,30.494555,1900.0,5.616763913859447,1
103.926842,30.498367,1800.0,4.770161451846635,1
103.934647,30.51512,1450.0,4.180924190534059,1
125.539589,43.906158,5850.0,1.8800764065699633,1
125.466164,43.859982,8400.0,6.949679596441438,1
125.38546,43.80901,11175.0,21.24813707542311,1
125.279449,43.78471,12375.0,5.598338377480677,1
125.154877,43.77763,14550.0,3.919241499146339,1
125.024986,43.770355,16700.0,6.622334389225068,1
124.891815,43.762665,18600.0,3.8459461875972276,1
124.754791,43.754589,19725.0,2.343038239598393,1
124.476669,43.737316,23075.0,1.473193206043745,1
124.205605,43.676472,26200.0,2.0431461826349,1
124.062653,43.667999,27750.0,0.6684047522837203,1
123.924866,43.659946,29225.0,0.20150276932343503,0
123.785774,43.651707,30275.0,1.2111661780684224,1
123.646683,43.643139,31100.0,0.48022196046728954,0
123.500847,43.634018,31675.0,0.11848991468052303,0
123.354942,43.624786,32100.0,0.4274502962483453,0
123.20311,43.614944,32100.0,0.2524694659536163,0
123.053581,43.60725,32100.0,0.14362107239357033,0
122.902328,43.599426,32100.0,0.008141607188210088,0
122.751617,43.591469,32125.0,0.0025271286805677775,0
122.452827,43.575035,32100.0,0.0065709648555200735,0
122.303131,43.566422,32100.0,0.07725969079646522,0
122.155083,43.543102,32125.0,0.023025455227732423,0
121.467659,43.311272,32125.0,0.06096161423679449,0
121.331032,43.26384,32150.0,0.11657346601931858,0
121.192802,43.215611,32125.0,2.7849321925008116e-05,0
121.053314,43.166634,32125.0,0.321358409458032,0
120.636551,43.019299,32075.0,2.8848660984335e-06,0
120.495239,42.968861,32125.0,0.030720108092326868,0
120.070282,42.822922,32100.0,3.600743405500899e-08,0
119.65715,42.67905,32050.0,0.02455561888627901,0
119.518089,42.63007,32100.0,2.9408118414116118e-06,0
119.378624,42.580902,32150.0,0.8248551419508791,1
119.241982,42.532562,32125.0,0.2248315536444066,0
118.965645,42.433853,32100.0,4.774088663952329e-10,0
118.827126,42.385666,32125.0,0.06341707291031771,0
118.689301,42.337143,32100.0,0.004439687022800755,0
118.551361,42.288799,32100.0,9.26086925930296e-07,0
118.416634,42.24115,32075.0,9.59748724876154e-06,0
118.270439,42.2057,32075.0,0.006137799675623272,0
117.99604,42.274429,32125.0,0.08815819086336467,0
117.865028,42.319889,32125.0,0.25981964459069506,0
117.42762,42.361359,32100.0,0.0004926092449798947,0
116.821327,42.33065,32100.0,5.909225059225312e-08,0
116.366478,42.305141,32075.0,3.0019816259197262e-15,0
115.464752,42.249802,32100.0,0.33161265016757674,0
115.16362,42.22961,32100.0,9.77371963858108e-12,0
114.712212,42.197651,32100.0,0.6920915790663136,1
114.553932,42.18615,32150.0,1.4913394989113685e-10,0
114.40255,42.174648,32125.0,1.2189000282823027e-36,0
114.250008,42.162731,32150.0,0.23855576405058374,0
114.108856,42.116459,32100.0,1.1404430770006158e-14,0
113.976509,42.055382,32050.0,1.0245087166754088e-80,0
113.312683,41.744339,32125.0,2.549938318624356e-30,0
113.047142,41.617981,32125.0,4.021924696150782e-58,0
112.665627,41.41362,32075.0,2.9619803184725514e-05,0
112.561577,41.3237,32100.0,0.0017169015367385317,0
112.354561,41.143291,32100.0,1.080561087300768e-08,0
112.16156,40.969116,32100.0,0.7056892069154984,1
112.119034,40.929611,32075.0,1.0541352198510845,1
112.0196,40.837158,32075.0,1.8847265180553499,1
111.990631,40.809834,32100.0,1.7710869072752127,1
111.905212,40.674637,32150.0,30.1769311547705,1
111.892273,40.60817,32150.0,21.721153221771477,1
111.884453,40.542671,32100.0,0.352608787701276,0
111.877258,40.471802,32100.0,0.7208337730583363,1
111.872284,40.406319,32100.0,0.07688303621133726,0
111.867493,40.34903,32100.0,0.7668470639616175,1
111.860527,40.264069,32100.0,1.553086408474459e-12,0
111.853302,40.173882,32125.0,2.540077178639177,1
111.822807,40.010601,32150.0,1.6800044286775565e-07,0
111.779419,39.940887,32125.0,3.009268913797921,1
111.689148,39.85202,32050.0,0.6764528055206015,1
111.635544,39.802185,32050.0,1.747684498609809,1
111.584793,39.755127,32050.0,2.7712445729003194,1
111.53479,39.708641,32100.0,0.12752915340734214,0
111.523056,39.697723,32100.0,0.014468945274615478,0
111.422424,39.60371,32125.0,0.017137195173066538,0
111.365845,39.550922,32125.0,0.018261396830604435,0
111.314392,39.502739,32125.0,0.09196751863530937,0
111.262451,39.454044,32100.0,0.9376543897841124,1
111.186897,39.382828,32075.0,1.1179424849170247,1
111.136261,39.334946,32075.0,0.0007607035719061839,0
111.119781,39.319382,32050.0,1.3129390106920947e-09,0
111.064018,39.26688,32075.0,6.483107734601596e-62,0
110.978149,39.199032,32125.0,0.03062748155971607,0
110.976006,39.197937,32125.0,0.0675116556228242,0
110.971588,39.195694,32125.0,0.24487160320046802,0
110.942207,39.183197,32125.0,2.8780338084114327,1
110.936714,39.181229,32125.0,4.518790984917318,1
110.930725,39.179249,32125.0,6.412404872481028,1
110.926086,39.177841,32125.0,7.153429472741332,1
110.919762,39.17601,32125.0,6.015561337322499,1
110.913071,39.174225,32125.0,4.316845440478479,1
110.904358,39.172165,32125.0,3.0445145515051144,1
110.819519,39.164398,32125.0,4.666556818464106e-19,0
110.543457,39.176971,32100.0,6.640688053382824e-15,0
110.266777,39.18898,32100.0,0.00010683628867034612,0
109.990356,39.202011,32125.0,0.0052607196270755595,0
109.711731,39.214951,32100.0,0.0027334579808538837,0
109.475517,39.108299,32100.0,5.1937128580440506e-05,0
109.441101,38.98531,32125.0,1.6227672921732023e-40,0
109.349548,38.616261,32075.0,1.0525847772109099e-07,0
109.319641,38.49456,32075.0,0.006999014810011344,0
109.284401,38.244549,32125.0,2.6374841525029173e-13,0
109.276711,38.118229,32125.0,1.7464834470142526e-05,0
109.268707,37.991791,32100.0,0.004264720179258852,0
109.25354,37.740921,32075.0,8.268168063675613e-10,0
109.223152,37.237091,32125.0,0.976904096665943,1
109.184639,36.584572,32050.0,0.07042859140278758,0
109.177094,36.45557,32100.0,0.23533783122556515,0
109.152618,36.057831,32100.0,0.1550577244193022,0
109.119888,35.799561,32125.0,3.9240879674818707,1
109.02774,35.565578,32125.0,3.0616313625020597,1
108.983063,35.453571,32100.0,0.9801722625558308,1
108.881889,35.198189,32075.0,3.892691356254571,1
108.837738,35.086399,32100.0,5.2503608743356125,1
108.789818,34.965271,32100.0,2.6370372520657055,1
108.741814,34.842346,32100.0,3.028126271732374,1
108.649292,34.572487,32100.0,1.0385058781422705,1
108.610382,34.452148,32100.0,0.214085124449886,0
108.570274,34.325943,32125.0,1.533770112063752,1
108.443802,34.090027,32100.0,0.07065780398337651,0
108.346603,33.993256,32100.0,5.3548998742471785e-15,0
108.250237,33.897243,32100.0,8.63203976257446e-06,0
108.152908,33.800182,32100.0,5.402249769807967e-16,0
108.057213,33.704498,32100.0,0.0001857151113814522,0
107.96196,33.608952,32100.0,0.29026933046746256,0
107.857719,33.523708,32100.0,0.000675986230918061,0
107.747482,33.44302,32100.0,0.0034545603636124632,0
107.652451,33.348999,32100.0,0.002020058162578744,0
107.557442,33.252541,32100.0,3.410753310013549e-11,0
107.46167,33.15509,32125.0,2.550269657083925e-07,0
107.367699,33.059212,32100.0,0.000848379758500318,0
107.273857,32.96315,32100.0,4.75068165913021e-06,0
107.179146,32.865925,32100.0,0.02562600297494974,0
107.085335,32.769287,32100.0,2.4863250459996882e-14,0
106.991783,32.672836,32075.0,0.15035468851548292,0
106.898071,32.575607,32075.0,8.069554748250496e-21,0
106.80397,32.478149,32125.0,1.3801969726951644e-13,0
106.703171,32.388336,32125.0,0.00013650368839893072,0
106.674332,32.371494,32125.0,2.1947524936794793e-06,0
106.580612,32.334953,32075.0,2.2069818994859293e-29,0
106.461777,32.307392,32075.0,2.694602999196241e-08,0
106.394737,32.285561,32100.0,2.7385554689772536e-07,0
106.325966,32.262562,32100.0,9.31937542050259e-06,0
106.259491,32.240204,31550.0,6.397918820660051e-06,0
106.200684,32.220062,30625.0,1.239674002679227,1
106.112068,32.179096,29150.0,2.4132455314316292,1
106.049545,32.145493,28050.0,1.7891309302719,1
105.988976,32.11285,27075.0,1.2718506562524474,1
105.928085,32.080124,26100.0,1.3493787172973946,1
105.863976,32.045536,25050.0,3.4935137291783414,1
105.78862,32.004776,23850.0,3.723247095289807,1
105.723358,31.969528,22775.0,4.289760554388218,1
105.660225,31.935068,21750.0,4.747561386946729,1
105.598572,31.901457,20750.0,4.165082091193846,1
105.54071,31.870056,19775.0,3.544314358223136,1
105.478195,31.835999,18650.0,0.3873058389306573,0
105.417122,31.802767,17775.0,0.004084646402230749,0
105.356247,31.769575,17700.0,0.07076987917354544,0
105.298019,31.73764,17700.0,0.9355757646303925,1
105.23922,31.70549,17675.0,1.7949995190112484,1
105.179016,31.672577,17175.0,1.5059362149197493,1
105.122681,31.642868,16700.0,1.0426648110165584,1
105.064034,31.611832,16175.0,0.2572849739879545,0
105.007645,31.581802,15650.0,0.7340435171983655,1
104.950073,31.551041,15100.0,0.8390835020354995,1
104.904137,31.523621,14650.0,3.1056593224056015,1
104.901932,31.52179,14625.0,4.211562903538569,1
104.897835,31.51799,14575.0,6.256742299885466,1
104.894447,31.514511,14525.0,6.7175624703772545,1
104.891418,31.510977,14475.0,6.236804903638723,1
104.889389,31.508556,14450.0,5.883599496957346,1
104.886475,31.504366,14400.0,5.83499208681409,1
104.88443,31.501099,14350.0,6.263439241617037,1
104.882385,31.497482,14325.0,7.073569844253678,1
104.879417,31.491714,14275.0,8.799152251455867,1
104.877083,31.486723,14250.0,9.226150705024583,1
104.874664,31.48151,14225.0,8.64412288828027,1
104.871811,31.475084,14175.0,6.873239799042195,1
104.869888,31.470848,14125.0,5.337663085683245,1
104.868431,31.467545,14100.0,4.3447897096737105,1
104.866493,31.463013,14075.0,3.6027303289561656,1
104.864609,31.45871,14025.0,2.651963430185533,1
104.861862,31.45253,13975.0,0.7213376963390471,1
104.837585,31.398041,13450.0,0.25230321748335455,0
104.811768,31.340643,12925.0,0.022985179665590803,0
104.786446,31.284407,12725.0,0.0011685068640940278,0
104.764252,31.235294,12400.0,0.05073080508514545,0
104.742775,31.187626,12000.0,0.002821517538087774,0
104.723328,31.144285,11750.0,3.042250991427273e-20,0
104.714302,31.124039,11600.0,1.1900808175906744e-11,0
104.707138,31.108109,11500.0,2.7185437775779323e-11,0
104.69928,31.090668,11350.0,1.8125422802621638e-06,0
104.690643,31.071291,11225.0,0.008416246756287871,0
104.682045,31.053268,11075.0,10.992637978618236,1
104.671692,31.037495,10950.0,22.8492682012215,1
104.668945,31.033724,10925.0,24.21292081119479,1
104.667023,31.030977,10900.0,24.147305770359118,1
104.665344,31.028641,10875.0,22.695902599361137,1
104.652245,31.010214,10750.0,6.989995456862631,1
104.639984,30.992889,10575.0,0.44786519906588573,0
104.629265,30.977737,10475.0,0.5713357832837392,0
104.622101,30.967667,10375.0,0.2141518242667272,0
104.606049,30.945042,10200.0,0.2900440565389941,0
104.593361,30.927025,10025.0,0.048391885278901155,0
104.582031,30.910995,9900.0,0.0014541743804785431,0
104.570992,30.89534,9775.0,0.05575461837866061,0
104.538841,30.849792,9425.0,7.929542530323193e-05,0
104.52607,30.831919,9250.0,1.1050662548020687e-07,0
104.513367,30.814087,9075.0,0.0001938712853640983,0
104.502327,30.798431,8950.0,2.2243366570814154e-09,0
104.489296,30.780029,8775.0,6.113562925627148e-14,0
104.477882,30.763733,8725.0,3.4875061850043966e-10,0
104.464981,30.745378,8700.0,0.01136355096729418,0
104.453011,30.728294,8700.0,0.6621757472738145,1
104.441795,30.712372,8725.0,0.0055859739150910985,0
104.428894,30.693939,8725.0,0.02343725763107153,0
104.416481,30.676296,8675.0,0.02977103861336767,0
104.404282,30.659071,8550.0,0.045746131268216396,0
104.392258,30.641939,8450.0,0.10097950783678462,0
104.379921,30.624435,8300.0,0.2099167094986131,0
104.365341,30.608143,8150.0,0.0035688669888699165,0
104.359077,30.603813,8125.0,0.02557755071446122,0
104.352882,30.599899,8075.0,0.03407570657641018,0
