lon,lat,alt,ZOI_DBSCAN
104.353745,30.296585,9500.0,0
104.332474,30.286606,9500.0,0
104.312271,30.277157,9500.0,0
104.291237,30.267241,9500.0,0
104.270798,30.257605,9425.0,0
104.250237,30.247971,9100.0,0
104.230309,30.238586,8750.0,0
104.209389,30.230371,8325.0,0
104.202629,30.229156,8200.0,0
104.195053,30.228695,8075.0,0
104.187065,30.22934,7950.0,0
104.179848,30.230896,7850.0,0
104.173172,30.233047,7775.0,0
104.166603,30.235428,7700.0,0
104.160034,30.237808,7600.0,0
104.153458,30.240143,7550.0,0
104.146461,30.242615,7500.0,0
104.127975,30.248899,7325.0,0
104.109138,30.255369,7175.0,0
104.091904,30.260651,7000.0,0
104.084633,30.261337,6925.0,0
104.078651,30.260817,6850.0,0
104.072945,30.259964,6800.0,0
104.067062,30.258816,6750.0,0
104.061371,30.257629,6700.0,0
104.055801,30.256393,6650.0,0
104.050171,30.255157,6625.0,0
104.044891,30.253967,6625.0,0
104.028824,30.250435,6625.0,0
104.013115,30.247038,6600.0,0
103.996956,30.243622,6575.0,0
103.986351,30.243164,6450.0,0
103.981445,30.243942,6375.0,0
103.975845,30.245224,6250.0,0
103.970871,30.246525,6125.0,0
103.965324,30.248014,6000.0,0
103.960556,30.249344,5875.0,0
103.945419,30.25351,5675.0,0
103.930122,30.257721,5425.0,0
103.915207,30.261841,5150.0,0
103.900505,30.265984,4875.0,0
103.890892,30.268684,4700.0,0
103.881279,30.271408,4625.0,0
103.87616,30.273148,4625.0,0
103.871887,30.27548,4625.0,0
103.86837,30.278227,4625.0,0
103.865288,30.282211,4600.0,1
103.863373,30.286327,4625.0,1
103.861893,30.290863,4600.0,0
103.86087,30.294983,4600.0,1
103.859901,30.299377,4600.0,0
103.858925,30.303785,4600.0,1
103.857986,30.308254,4600.0,1
103.856125,30.316912,4600.0,1
103.85408,30.326157,4600.0,1
103.852165,30.334835,4600.0,1
103.850243,30.34354,4600.0,1
103.848541,30.351732,4625.0,1
103.848099,30.356527,4625.0,1
103.848488,30.360996,4625.0,1
103.849586,30.365419,4625.0,1
103.851013,30.369888,4600.0,1
103.852631,30.373993,4600.0,1
103.854477,30.378548,4600.0,1
103.856064,30.382318,4600.0,1
103.858017,30.386856,4600.0,1
103.859909,30.391024,4600.0,1
103.861679,30.394775,4600.0,1
103.865738,30.403545,4600.0,1
103.869469,30.411552,4575.0,1
103.873039,30.419449,4425.0,1
103.87661,30.42724,4250.0,1
103.88018,30.434969,4075.0,1
103.883652,30.442337,3900.0,1
103.887207,30.449844,3775.0,1
103.890564,30.457174,3600.0,1
103.893585,30.463831,3475.0,1
103.896629,30.470261,3300.0,1
103.899521,30.476446,3175.0,1
103.902481,30.482779,3075.0,1
103.905289,30.48897,2950.0,1
103.908142,30.495022,2800.0,1
103.911118,30.501389,2650.0,1
103.913742,30.507032,2550.0,1
103.916718,30.513382,2425.0,1
103.919571,30.519562,2300.0,1
103.922318,30.525467,2175.0,1
103.925224,30.531797,2025.0,1
103.928085,30.537895,1900.0,1
103.930878,30.543869,1775.0,0
103.933037,30.548538,1700.0,1
103.939819,30.563141,1375.0,1
110.38308,20.24296,11200.0,0
110.349426,20.33766,12750.0,1
110.282135,21.156921,25600.0,1
110.228973,21.187683,25600.0,1
110.171295,21.216934,25600.0,1
110.146736,21.229311,25600.0,1
110.038597,21.283819,25600.0,1
109.247803,21.796009,27600.0,0
109.154861,21.868469,27600.0,0
109.023438,21.97126,27575.0,0
108.9711,22.01223,27575.0,0
108.787231,22.155607,27600.0,0
108.695229,22.227631,27600.0,0
108.604179,22.29866,27625.0,0
108.445839,22.422211,27600.0,0
108.437004,22.429047,27600.0,0
108.330994,22.5114,28250.0,0
108.224182,22.594362,29700.0,1
108.165291,22.642136,30100.0,0
108.115059,22.686172,30100.0,0
108.036346,22.755013,30100.0,0
107.982224,22.802216,30100.0,0
107.937828,22.840948,30150.0,0
107.873055,22.897385,30150.0,0
107.851257,22.91641,30150.0,0
107.795448,22.965,30100.0,0
107.623337,23.115,30100.0,0
107.538254,23.18935,30075.0,0
107.347359,23.455902,30150.0,0
107.277733,24.024445,30825.0,0
107.294975,24.156921,32050.0,0
107.327309,24.40501,32100.0,0
107.343498,24.52803,32100.0,0
107.408798,25.02306,32100.0,0
107.379852,25.370131,32125.0,0
107.339737,25.47394,32100.0,0
107.258049,25.679947,32100.0,0
107.11422,25.83593,32100.0,0
107.029068,25.9086,32100.0,0
107.006058,25.928284,32100.0,0
106.869713,26.044331,32100.0,0
106.784203,26.346891,32100.0,0
106.792763,26.564476,32100.0,0
106.78949,26.623306,32125.0,0
106.786385,26.679886,32125.0,0
106.778343,26.74184,32100.0,0
106.766037,26.777824,32100.0,1
106.7584,26.793823,32100.0,1
106.748451,26.811127,32100.0,1
106.744461,26.817261,32100.0,1
106.74015,26.823446,32100.0,1
106.737457,26.827124,32100.0,1
106.734657,26.830849,32100.0,1
106.732018,26.834246,32100.0,1
106.729645,26.837086,32100.0,1
106.726418,26.84095,32100.0,1
106.723778,26.844023,32100.0,1
106.719765,26.848444,32100.0,1
106.717072,26.851332,32100.0,1
106.714691,26.853844,32100.0,1
106.711685,26.856916,32100.0,1
106.709465,26.859198,32100.0,1
106.67128,26.898302,32100.0,0
106.610657,26.960358,32100.0,0
106.572876,26.998901,32100.0,0
106.53157,27.040878,32100.0,0
106.49514,27.078049,32100.0,0
106.454567,27.119293,32100.0,0
106.416946,27.157471,32075.0,0
106.375847,27.199173,32075.0,0
106.33725,27.238365,32100.0,0
106.299171,27.277004,32100.0,0
106.261559,27.31513,32100.0,0
106.222321,27.354887,32125.0,0
106.182388,27.395201,32100.0,0
106.144356,27.433607,32100.0,0
106.124512,27.453598,32100.0,0
105.983757,27.597977,32100.0,0
105.947021,27.636202,32125.0,0
105.842285,27.726791,32125.0,0
105.689774,27.777649,32075.0,0
105.625626,27.795689,32100.0,0
105.59182,27.80756,32100.0,0
105.526482,27.832932,32100.0,0
105.418274,27.874786,32125.0,0
105.390343,27.885727,32100.0,0
105.298721,27.926331,32075.0,0
105.246117,27.949722,32075.0,0
105.197945,27.975998,32075.0,0
105.188759,27.982504,32075.0,0
105.17643,27.992233,32075.0,0
105.166946,28.000519,32100.0,0
105.102325,28.082079,32100.0,0
105.069847,28.128351,32100.0,0
105.042023,28.168167,32100.0,0
105.009369,28.2148,32075.0,0
104.975952,28.262283,31225.0,0
104.942619,28.309937,30350.0,0
104.913345,28.351709,29550.0,0
104.881897,28.3964,28700.0,0
104.853836,28.436575,27900.0,0
104.823776,28.479492,27050.0,0
104.795204,28.520325,26250.0,1
104.764198,28.564499,25375.0,1
104.733826,28.607986,24525.0,1
104.703102,28.651785,23675.0,1
104.668152,28.701223,22800.0,1
104.639282,28.742329,22050.0,1
104.604103,28.792419,21025.0,1
104.573524,28.835899,20200.0,1
104.545303,28.875841,19425.0,1
104.50956,28.92572,18725.0,1
104.478554,28.969254,18700.0,0
104.446228,29.014618,18700.0,0
104.414169,29.05957,18700.0,0
104.384392,29.101294,18700.0,0
104.351105,29.14794,18250.0,0
104.319778,29.191635,17625.0,0
104.287773,29.236296,16975.0,1
104.25573,29.280008,16350.0,1
104.221695,29.322327,15725.0,0
104.190407,29.361288,15125.0,1
104.154831,29.40715,14400.0,1
104.150711,29.414776,14300.0,1
104.148964,29.418594,14250.0,1
104.143631,29.431229,14075.0,1
104.14016,29.439682,14000.0,1
104.120178,29.489319,13325.0,0
104.099998,29.539856,12675.0,0
104.080002,29.589674,12025.0,0
104.060242,29.638739,11800.0,0
104.049843,29.664621,11800.0,0
104.039948,29.689407,11800.0,0
104.030083,29.713875,11800.0,0
104.019577,29.739618,11800.0,0
104.009789,29.763336,11800.0,0
103.999382,29.78801,11800.0,0
103.988884,29.812845,11800.0,0
103.979347,29.835749,11800.0,0
103.970192,29.857861,11800.0,0
103.961456,29.879196,11625.0,0
103.953056,29.899521,11375.0,0
103.944504,29.920101,10900.0,0
103.936531,29.939667,10425.0,0
103.928345,29.960403,9975.0,0
103.920502,29.980944,9500.0,0
103.912407,30.001968,9150.0,0
103.904488,30.02092,8925.0,0
103.895821,30.040421,8550.0,0
103.887314,30.059143,8225.0,0
103.878807,30.077681,7875.0,0
103.872391,30.095444,7475.0,0
103.867493,30.114969,7175.0,0
103.863182,30.13353,6800.0,0
103.858658,30.152435,6450.0,0
103.854202,30.170692,6275.0,0
103.849937,30.187912,6100.0,0
103.84568,30.204758,5900.0,0
103.841675,30.219851,5700.0,0
103.837723,30.234608,5525.0,0
103.833931,30.249178,5375.0,0
103.830765,30.261246,5125.0,1
103.828163,30.277761,4900.0,1
103.82888,30.282669,4825.0,1
103.830086,30.287071,4775.0,1
103.83168,30.291494,4725.0,1
103.833405,30.295944,4700.0,1
103.835236,30.300476,4675.0,1
103.837006,30.304483,4675.0,1
103.839371,30.30979,4675.0,1
103.843376,30.318449,4650.0,1
103.847298,30.326843,4650.0,1
103.85128,30.335403,4650.0,1
103.855858,30.345291,4650.0,1
103.85952,30.353394,4650.0,1
103.863403,30.361862,4650.0,1
103.866951,30.369507,4625.0,1
103.870346,30.376785,4500.0,1
103.873848,30.384293,4350.0,1
103.876808,30.390747,4225.0,1
103.88047,30.398529,4050.0,1
103.883804,30.405733,3875.0,1
103.8871,30.412903,3725.0,1
103.890381,30.419861,3550.0,1
103.893394,30.426498,3450.0,1
103.896629,30.433548,3300.0,1
103.899803,30.44014,3150.0,1
103.902931,30.44696,3000.0,1
103.906113,30.453915,2850.0,1
103.909119,30.460281,2725.0,1
103.91243,30.467415,2575.0,1
103.915558,30.474119,2450.0,1
103.918579,30.480589,2300.0,1
103.921669,30.487381,2150.0,1
103.924454,30.493252,2025.0,1
103.938202,30.52286,1425.0,1
102.93425,28.019001,24600.0,0
103.06797,28.034683,24600.0,0
103.139809,28.066406,24600.0,0
103.204811,28.09516,24600.0,0
103.268089,28.123184,24625.0,0
103.341011,28.155445,24650.0,0
103.40406,28.183456,24575.0,0
103.466545,28.211075,24600.0,0
103.540382,28.243708,24600.0,0
103.603554,28.271622,24575.0,0
103.666359,28.299774,24600.0,0
103.740623,28.332458,24600.0,0
103.803162,28.360016,24600.0,0
103.86367,28.391047,24600.0,0
103.872032,28.396683,24600.0,0
103.881493,28.403137,24600.0,0
103.935738,28.440262,24600.0,0
103.997177,28.482243,24450.0,0
104.04998,28.518219,23800.0,0
104.099686,28.552185,23100.0,0
104.157768,28.59178,22225.0,0
104.215607,28.631163,21325.0,0
104.263741,28.66713,20575.0,0
104.270592,28.674969,20425.0,1
104.273354,28.678619,20375.0,1
104.280182,28.6894,20200.0,1
104.284393,28.698166,20050.0,1
104.286804,28.704855,19950.0,1
104.289307,28.714417,19800.0,1
104.290466,28.722519,19675.0,1
104.29084,28.731529,19550.0,1
104.290573,28.739956,19425.0,1
104.290253,28.74733,19325.0,1
104.289871,28.755318,19200.0,1
104.289497,28.763464,19075.0,1
104.288986,28.77301,18950.0,1
104.286484,28.82291,18175.0,1
104.28392,28.871521,17725.0,1
104.280884,28.928398,17700.0,1
104.277756,28.986448,17700.0,1
104.27504,29.036041,17700.0,1
104.271889,29.093147,17700.0,0
104.269234,29.14238,17700.0,0
104.266541,29.191589,17700.0,1
104.263916,29.23974,17700.0,1
104.259781,29.26442,17700.0,1
104.256767,29.27243,17700.0,1
104.256454,29.2733,17700.0,1
104.248741,29.287399,17700.0,1
104.244194,29.293671,17700.0,1
104.239197,29.300026,17700.0,0
104.233795,29.3069,17700.0,0
104.229675,29.312027,17700.0,0
104.193367,29.35747,17700.0,1
104.16053,29.398499,17450.0,1
104.129333,29.437307,16975.0,1
104.092873,29.482635,16375.0,1
104.061958,29.520962,15875.0,1
104.03035,29.56016,15375.0,1
103.993568,29.605637,14750.0,1
103.961899,29.644838,14250.0,1
103.930191,29.684006,13750.0,0
103.893112,29.729736,13150.0,0
103.862808,29.766991,12675.0,0
103.830681,29.806458,12175.0,0
103.794037,29.851576,11800.0,0
103.77858,29.870569,11800.0,0
103.762802,29.889982,11800.0,0
103.747223,29.909134,11800.0,0
103.731209,29.928713,11800.0,0
103.715553,29.947939,11800.0,0
103.700378,29.966583,11800.0,0
103.684242,29.986391,11800.0,0
103.668175,30.005997,11800.0,0
103.652344,30.025406,11800.0,0
103.637482,30.043579,11800.0,0
103.621216,30.063538,11800.0,0
103.612488,30.078049,11800.0,0
103.60981,30.085175,11800.0,0
103.607773,30.093788,11800.0,0
103.607338,30.102726,11800.0,0
103.608215,30.110825,11800.0,0
103.610443,30.118835,11800.0,0
103.613434,30.126513,11800.0,0
103.616959,30.134537,11800.0,0
103.620132,30.141363,11800.0,0
103.624229,30.150101,11800.0,0
103.627838,30.157745,11800.0,0
103.638664,30.180817,11800.0,0
103.649361,30.203743,11800.0,0
103.660316,30.227371,11775.0,0
103.670784,30.249924,11800.0,0
103.681,30.27199,11700.0,0
103.690613,30.292751,11450.0,0
103.700058,30.313293,11050.0,0
103.709892,30.334509,10700.0,0
103.719398,30.355038,10250.0,0
103.728569,30.375149,9975.0,0
103.737274,30.394272,9700.0,0
103.746155,30.413315,9375.0,0
103.755051,30.432362,8900.0,0
103.763931,30.451538,8625.0,0
103.77282,30.470764,8550.0,0
103.781593,30.489807,8550.0,0
103.790161,30.508392,8375.0,0
103.798775,30.527206,8075.0,0
103.807014,30.544968,7750.0,0
103.815414,30.562895,7375.0,0
103.823761,30.580902,6975.0,0
103.831787,30.598368,6650.0,0
103.83992,30.616011,6575.0,0
103.848373,30.634369,6525.0,0
103.856346,30.651443,6375.0,0
103.864418,30.668707,6200.0,0
103.872124,30.685043,6025.0,0
103.879578,30.700922,5850.0,0
103.886772,30.71619,5675.0,0
103.893669,30.73082,5525.0,0
103.900238,30.744919,5375.0,0
103.906441,30.758226,5225.0,0
103.912674,30.771561,4950.0,0
103.916824,30.780153,4750.0,0
103.919731,30.784296,4650.0,0
103.923393,30.787766,4625.0,0
103.928139,30.79072,4600.0,0
103.933304,30.792677,4575.0,0
103.938683,30.793653,4550.0,0
103.944176,30.793653,4550.0,0
103.949516,30.792892,4550.0,0
103.954628,30.79184,4550.0,0
103.960388,30.790421,4550.0,0
103.965347,30.789093,4550.0,0
103.97068,30.787674,4575.0,0
103.975266,30.786438,4600.0,0
103.984573,30.783966,4425.0,0
103.994698,30.781357,4250.0,0
104.004555,30.778564,4050.0,0
104.00927,30.77615,3975.0,0
104.013008,30.773163,3875.0,0
104.016083,30.769354,3800.0,0
104.017784,30.765862,3725.0,0
104.018929,30.760849,3650.0,0
104.01931,30.756775,3600.0,0
104.0196,30.752222,3600.0,0
104.019821,30.747427,3575.0,0
104.019707,30.742912,3575.0,0
104.01915,30.739014,3550.0,0
104.01796,30.734528,3550.0,0
104.01651,30.730087,3550.0,0
104.014931,30.725826,3550.0,0
104.013336,30.721964,3550.0,0
104.011497,30.717682,3550.0,0
104.00972,30.713699,3550.0,1
104.00795,30.709721,3550.0,1
104.006416,30.706182,3550.0,1
104.003174,30.698874,3500.0,1
103.999985,30.692217,3400.0,1
103.996849,30.685547,3250.0,1
103.994003,30.679367,3125.0,1
103.991035,30.67313,3000.0,1
103.988342,30.667282,2850.0,1
103.985596,30.661446,2725.0,0
103.982956,30.655563,2625.0,0
103.980209,30.649933,2525.0,0
103.978165,30.645584,2425.0,1
103.975159,30.639008,2275.0,1
103.972466,30.633188,2150.0,1
103.969666,30.627323,2025.0,1
103.968018,30.623785,1950.0,1
103.964615,30.616289,1800.0,1
103.962334,30.611343,1675.0,1
103.959503,30.60535,1550.0,1
110.450607,20.090561,6475.0,0
110.418831,20.16188,9475.0,0
110.326721,20.403311,13675.0,1
110.295868,20.49934,15350.0,1
110.300774,20.61195,17175.0,1
110.308228,20.726549,19425.0,1
110.322609,20.94776,22125.0,0
110.276543,21.16227,24200.0,1
110.193481,21.205475,25375.0,1
110.08181,21.28418,25600.0,1
109.894943,21.41263,26350.0,0
109.579567,21.57012,27600.0,0
109.474541,21.62417,27600.0,0
109.378868,21.693951,27625.0,0
109.293213,21.76075,27600.0,0
109.244637,21.798552,27600.0,0
109.142708,21.877922,27575.0,0
109.112144,21.901665,27575.0,0
109.016586,21.976639,27600.0,0
108.983864,22.002171,27600.0,0
108.63678,22.273149,30100.0,0
108.553108,22.338409,30100.0,0
108.455711,22.414301,30100.0,0
108.364952,22.48485,30100.0,0
108.272499,22.55665,30100.0,0
108.196655,22.615448,30100.0,1
108.143158,22.66135,30100.0,0
108.092804,22.705387,30100.0,0
108.02343,22.765953,30125.0,0
107.973732,22.809357,30125.0,0
107.928719,22.848722,30125.0,0
107.918343,22.857754,30125.0,0
107.851204,22.916269,30100.0,0
107.656975,23.085114,30100.0,0
107.486115,23.234362,30075.0,0
107.400917,23.308565,30100.0,0
107.324608,23.634897,31300.0,0
107.332764,23.7556,32075.0,0
107.341087,23.877388,32100.0,0
107.358139,24.121601,32125.0,0
107.366585,24.244446,32100.0,0
107.401619,24.74317,32100.0,0
107.418411,24.9837,32050.0,0
107.42691,25.103531,32075.0,0
107.394707,25.331129,32100.0,0
107.352905,25.439634,32100.0,0
107.349396,25.448639,32100.0,0
107.313782,25.540609,32100.0,0
107.217178,25.74004,32100.0,0
107.13765,25.815769,32125.0,0
107.034821,25.903656,32100.0,0
107.002121,25.93158,32100.0,0
106.971962,25.95731,32100.0,0
106.888474,26.028311,32100.0,0
106.782463,26.31542,32100.0,0
106.790894,26.461899,32075.0,0
106.793999,26.514999,32100.0,0
106.793022,26.557913,32100.0,0
106.787109,26.665192,32125.0,0
106.785973,26.685745,32125.0,0
106.766533,26.775101,32100.0,1
106.719078,26.848631,32075.0,1
106.681862,26.887024,32075.0,1
106.642014,26.927862,32075.0,0
106.604385,26.966446,32075.0,0
106.56749,27.00412,32075.0,0
106.529037,27.043312,32100.0,0
106.490326,27.082626,32100.0,0
106.452339,27.12117,32100.0,0
106.413574,27.160629,32100.0,0
106.375435,27.199265,32100.0,0
106.337341,27.237946,32125.0,0
106.298325,27.277588,32125.0,0
106.287231,27.288849,32125.0,0
106.272461,27.303818,32125.0,0
106.19944,27.37775,32100.0,0
106.126503,27.451481,32075.0,0
106.051964,27.52684,32100.0,0
105.978188,27.603889,32125.0,0
105.962723,27.618988,32100.0,0
105.811348,27.73032,32125.0,0
105.681244,27.823994,32125.0,0
105.654037,27.843546,32125.0,0
105.577576,27.915115,32100.0,0
105.538734,27.955811,32075.0,0
105.526482,27.968678,32100.0,0
105.459381,28.038877,32075.0,0
105.358093,28.144455,32100.0,0
105.316933,28.187426,32100.0,0
105.277542,28.228592,32100.0,0
105.236908,28.270941,32100.0,0
105.193932,28.315771,32025.0,0
105.155479,28.355713,31350.0,0
105.115898,28.396725,30600.0,1
105.074089,28.439941,29775.0,1
105.034424,28.480957,28950.0,0
104.995529,28.521206,28225.0,0
104.95697,28.561102,27450.0,0
104.919113,28.600204,26700.0,0
104.880768,28.639822,25925.0,0
104.843338,28.67832,25175.0,0
104.806015,28.716726,24425.0,0
104.765678,28.758179,23600.0,0
104.728035,28.796749,22850.0,0
104.686401,28.839437,22025.0,0
104.648262,28.878479,21275.0,0
104.608101,28.919647,20450.0,0
104.570885,28.957626,19725.0,0
104.531799,28.997635,18950.0,0
104.490227,29.040115,18675.0,0
104.454079,29.082067,18650.0,0
104.448364,29.091425,18575.0,0
104.443695,29.099167,18500.0,0
104.416069,29.145035,18050.0,0
104.389023,29.189976,17450.0,0
104.359779,29.238623,16825.0,0
104.330132,29.287994,16200.0,0
104.303337,29.332518,15575.0,0
104.275116,29.379303,14875.0,0
104.246735,29.426275,14100.0,0
104.219269,29.471695,13325.0,0
104.191216,29.518263,12550.0,0
104.163803,29.56366,11850.0,0
104.151497,29.584076,11775.0,0
104.136818,29.608475,11800.0,0
104.123825,29.629898,11800.0,0
104.11377,29.646467,11650.0,0
104.100533,29.668259,11275.0,0
104.088753,29.687668,10800.0,0
104.077339,29.706436,10350.0,0
104.065895,29.725327,9925.0,0
104.054474,29.744226,9400.0,0
104.042732,29.763592,8925.0,0
104.031158,29.782679,8750.0,0
104.019684,29.801346,8725.0,0
104.008522,29.819641,8725.0,0
103.997108,29.838593,8725.0,0
103.985863,29.857178,8725.0,0
103.974876,29.875259,8725.0,0
103.963623,29.893845,8725.0,0
103.955658,29.912931,8725.0,0
103.954338,29.920195,8725.0,0
103.954063,29.927317,8725.0,0
103.954681,29.934357,8725.0,0
103.955811,29.939896,8725.0,0
103.958885,29.948822,8725.0,0
103.96109,29.953903,8725.0,0
103.964485,29.961227,8725.0,0
103.967552,29.967865,8725.0,0
103.970543,29.974335,8725.0,0
103.979675,29.994186,8725.0,0
103.988617,30.013718,8725.0,0
103.997604,30.033325,8700.0,0
104.006851,30.053333,8725.0,0
104.015533,30.072094,8725.0,0
104.02475,30.092102,8725.0,0
104.033577,30.111191,8700.0,0
104.042725,30.130796,8725.0,0
104.051025,30.148636,8575.0,0
104.058929,30.165665,8425.0,0
104.066483,30.181915,8300.0,0
104.074142,30.19825,8100.0,0
104.080185,30.213381,7950.0,0
104.080704,30.218994,7875.0,0
104.07991,30.224319,7800.0,0
104.077957,30.229065,7775.0,0
104.075371,30.233002,7750.0,0
104.071121,30.237076,7725.0,0
104.066345,30.240055,7725.0,0
104.061729,30.241777,7700.0,0
104.05555,30.24321,7675.0,0
104.049866,30.244059,7625.0,0
104.044479,30.244709,7550.0,0
104.039185,30.24527,7475.0,0
104.033768,30.245827,7375.0,0
104.017128,30.24741,7075.0,0
104.000648,30.249039,6800.0,0
103.984253,30.250717,6525.0,0
103.96785,30.252298,6175.0,0
103.951431,30.253973,5950.0,0
103.934975,30.255936,5725.0,0
103.918167,30.257996,5450.0,0
103.901497,30.260305,5200.0,0
103.896416,30.261841,5100.0,0
103.891403,30.264542,5025.0,0
103.887375,30.267893,4925.0,0
103.8843,30.271803,4850.0,0
103.882103,30.276178,4750.0,0
103.880676,30.280369,4700.0,0
103.879181,30.285324,4600.0,0
103.87793,30.289865,4500.0,0
103.876862,30.293884,4425.0,0
103.875839,30.297913,4350.0,0
103.873413,30.30748,4300.0,1
103.871315,30.315674,4225.0,1
103.869034,30.324266,4050.0,1
103.866791,30.333115,3850.0,1
103.864693,30.341125,3750.0,1
103.862717,30.348986,3725.0,1
103.862495,30.352898,3725.0,1
103.862968,30.357147,3725.0,1
103.863922,30.360718,3725.0,1
103.865242,30.364489,3725.0,1
103.866837,30.368492,3725.0,1
103.868423,30.372124,3725.0,1
103.870026,30.375824,3725.0,1
103.871643,30.379395,3725.0,1
103.873154,30.38269,3725.0,1
103.876808,30.39061,3700.0,1
103.880363,30.398392,3725.0,1
103.883865,30.405991,3725.0,1
103.887367,30.413544,3725.0,1
103.890869,30.421143,3575.0,1
103.894257,30.428329,3425.0,1
103.897652,30.435667,3250.0,1
103.9011,30.443024,3125.0,1
103.90435,30.450052,2975.0,1
103.907097,30.456102,2850.0,1
103.910286,30.462852,2725.0,1
103.913086,30.468904,2575.0,1
103.916122,30.475342,2450.0,1
103.919136,30.481888,2325.0,1
103.921509,30.487061,2225.0,1
103.925011,30.494476,2050.0,1
103.927315,30.499491,1950.0,1
113.904709,30.730709,15650.0,1
113.712753,30.605301,17675.0,1
113.510246,30.45652,20925.0,0
113.416008,30.387079,22375.0,0
113.319641,30.315701,23625.0,0
112.844452,30.22398,27600.0,0
112.719406,30.221237,27600.0,0
112.594261,30.218361,27600.0,0
112.469566,30.21538,27575.0,0
112.34581,30.212263,27600.0,0
112.222374,30.209051,27575.0,0
111.702469,30.194412,27575.0,0
111.439171,30.18622,27575.0,0
111.309975,30.181915,27575.0,0
110.785362,30.163429,29950.0,0
110.533447,30.153851,30100.0,0
110.408531,30.14909,30100.0,0
110.280983,30.14378,30100.0,0
110.155853,30.138519,30100.0,0
110.029831,30.133221,30125.0,0
109.904922,30.127769,30100.0,0
109.780937,30.12228,30100.0,0
109.564178,30.112455,30100.0,0
109.532181,30.11096,30100.0,0
109.409927,30.105101,30100.0,0
109.293716,30.099518,30100.0,0
109.228653,30.094254,30100.0,0
109.164383,30.08215,30100.0,0
109.095474,30.063721,30100.0,0
109.031837,30.04649,30125.0,0
108.968002,30.029343,30125.0,0
108.904831,30.01268,30125.0,0
108.838753,29.995377,30125.0,0
108.775742,29.97876,30100.0,0
108.710869,29.961672,30100.0,1
108.647095,29.94482,30100.0,0
108.584831,29.928268,30100.0,0
108.522728,29.911814,30100.0,0
108.458672,29.89476,30075.0,0
108.397202,29.878344,30075.0,0
108.335968,29.861984,30075.0,0
108.27317,29.845184,30100.0,0
108.209625,29.828159,30100.0,0
108.146881,29.811264,30125.0,0
108.084869,29.79451,30125.0,0
108.022598,29.777664,30125.0,0
107.95974,29.760681,30125.0,0
107.897049,29.743744,30100.0,0
107.836304,29.727095,30100.0,0
107.771393,29.709366,30100.0,0
107.709801,29.692507,30100.0,0
107.647896,29.675583,30100.0,0
107.594498,29.666019,30075.0,0
107.588898,29.665512,30075.0,0
107.58416,29.665134,30075.0,0
107.580383,29.664902,30075.0,0
107.576294,29.664669,30075.0,0
107.571472,29.664505,30075.0,0
107.56665,29.664343,30075.0,0
107.561859,29.664322,30075.0,0
107.557121,29.664297,30075.0,0
107.553566,29.664389,30100.0,0
107.548439,29.664505,30100.0,0
107.542366,29.66478,30100.0,0
107.538383,29.664995,30075.0,0
107.534447,29.665274,30100.0,0
107.530327,29.665604,30100.0,1
107.52758,29.665833,30100.0,1
107.52272,29.666336,30100.0,1
107.518074,29.666857,30100.0,1
107.513336,29.667461,30100.0,1
107.509727,29.667938,30100.0,1
107.505798,29.668533,30100.0,0
107.502174,29.669128,30100.0,0
107.498314,29.66979,30100.0,0
107.493507,29.670685,30100.0,0
107.490776,29.671232,30100.0,0
107.486328,29.67215,30100.0,0
107.481506,29.673235,30100.0,0
107.477242,29.674255,30100.0,0
107.473488,29.675171,30100.0,0
107.469719,29.676167,30100.0,0
107.412468,29.691298,30125.0,0
107.355179,29.704834,30125.0,0
107.294327,29.717194,30125.0,0
107.240135,29.730652,30125.0,1
107.227356,29.735275,30125.0,1
107.22403,29.736603,30100.0,1
107.220207,29.738174,30100.0,1
107.214821,29.740501,30100.0,1
107.21109,29.742142,30100.0,1
107.207603,29.74379,30100.0,1
107.204323,29.74539,30100.0,1
107.20079,29.747131,30100.0,1
107.196823,29.749191,30100.0,1
107.193764,29.750839,30100.0,1
107.190224,29.752808,30100.0,1
107.187263,29.754501,30100.0,1
107.183907,29.756424,30100.0,1
107.180504,29.758484,30100.0,1
107.176804,29.760864,30100.0,1
107.173637,29.762924,30100.0,1
107.170731,29.764847,30100.0,1
107.167297,29.767181,30100.0,1
107.164444,29.769241,30100.0,1
107.160912,29.771805,30100.0,1
107.155205,29.776154,30100.0,1
107.151863,29.778862,30100.0,1
107.149117,29.781096,30100.0,1
107.146011,29.783752,30100.0,1
107.142441,29.786961,30100.0,1
107.139587,29.789522,30100.0,1
107.136719,29.792221,30100.0,1
107.133987,29.794828,30100.0,1
107.131889,29.796831,30100.0,1
107.128639,29.799957,30100.0,1
107.088425,29.838263,30100.0,1
107.049355,29.875443,30100.0,1
107.007767,29.915119,30100.0,1
106.963699,29.957153,30100.0,1
106.923172,29.995749,30075.0,1
106.880493,30.036392,30050.0,1
106.840996,30.07391,30075.0,1
106.801613,30.111431,30100.0,1
106.762016,30.149048,30125.0,1
106.718712,30.190063,30125.0,1
106.678726,30.227812,30125.0,1
106.63797,30.266356,30125.0,1
106.596306,30.305695,30100.0,1
106.556671,30.343121,30075.0,1
106.514069,30.383102,30075.0,1
106.493332,30.398565,30075.0,1
106.489349,30.400955,30075.0,1
106.485954,30.402878,30075.0,1
106.483284,30.404291,30075.0,1
106.477287,30.407135,30075.0,1
106.473557,30.408712,30075.0,1
